frame,time_sec,people_count,track_id,x1,y1,x2,y2,centre_x,centre_y,distance_px,speed_px_per_second
260,8.662913,23,38,927.282471,151.398453,1009.175110,197.311005,968.228790,174.354729,0.822257,24.678396
260,8.662913,23,31,704.292664,112.342812,758.283508,170.744400,731.288086,141.543606,1.584768,47.563655
260,8.662913,23,14,457.843750,129.484009,515.847778,187.911484,486.845764,158.697746,4.041795,121.306395
260,8.662913,23,2,515.942444,102.125267,571.042236,165.696045,543.492340,133.910656,1.876865,56.330351
260,8.662913,23,56,1108.947144,66.426689,1227.076172,129.320969,1168.011658,97.873829,2.232406,67.001205
260,8.662913,23,51,1157.819336,217.266006,1266.026367,264.865692,1211.922852,241.065849,1.042534,31.289564
260,8.662913,23,58,1115.972412,107.047363,1225.806519,158.189346,1170.889465,132.618355,5.050834,151.590685
260,8.662913,23,43,821.771484,161.051956,884.566345,209.823288,853.168915,185.437622,5.589828,167.767515
260,8.662913,23,11,893.099365,78.314568,977.290710,137.460052,935.195038,107.887310,3.235016,97.092533
260,8.662913,23,24,73.088303,202.716873,174.604370,248.975708,123.846336,225.846291,0.537229,16.123858
260,8.662913,23,53,1016.177734,118.546402,1110.823730,169.182999,1063.500732,143.864700,1.543954,46.338689
261,8.696232,24,1,334.312561,151.992401,409.951965,202.585556,372.132263,177.288979,4.242810,127.339465
261,8.696232,24,3,346.352844,229.107147,430.852783,278.521149,388.602814,253.814148,3.253087,97.634885
261,8.696232,24,7,463.073364,175.034225,526.742493,225.049927,494.907928,200.042076,1.015677,30.483507
261,8.696232,24,10,234.343719,223.803452,323.237366,271.239624,278.790543,247.521538,2.471636,74.181204
261,8.696232,24,12,654.405212,15.676157,710.516052,91.654411,682.460632,53.665284,1.599366,48.001774
261,8.696232,24,27,663.827026,191.968933,717.281372,243.041046,690.554199,217.504990,0.929350,27.892575
261,8.696232,24,20,984.237793,63.267204,1068.261963,125.539955,1026.249878,94.403580,3.788133,113.693235
261,8.696232,24,28,676.069458,237.235321,743.559631,285.864899,709.814545,261.550110,2.192912,65.815855
261,8.696232,24,30,730.224121,173.197006,788.214417,213.590775,759.219269,193.393890,3.880415,116.462884
261,8.696232,24,35,821.795532,234.837997,888.582520,275.153931,855.189026,254.995964,0.645124,19.362109
261,8.696232,24,41,880.798035,273.277496,946.949402,308.334381,913.873718,290.805939,5.247026,157.479006
261,8.696232,24,44,912.368835,191.435669,992.755981,238.637848,952.562408,215.036758,4.001042,120.083273
261,8.696232,24,38,926.150513,151.597366,1007.986450,198.025192,967.068481,174.811279,1.246898,37.423155
261,8.696232,24,31,703.418030,111.165497,756.730591,169.719391,730.074310,140.442444,1.638844,49.186618
261,8.696232,24,14,455.287811,128.684219,511.024323,185.165512,483.156067,156.924866,4.093528,122.859055
261,8.696232,24,2,512.776062,101.849014,565.640198,163.897842,539.208130,132.873428,4.407981,132.296740
261,8.696232,24,56,1108.138550,67.074707,1224.834961,129.676407,1166.486755,98.375557,1.605322,48.180524
261,8.696232,24,51,1155.504761,216.404175,1266.031860,264.756287,1210.768311,240.580231,1.252514,37.591691
261,8.696232,24,58,1113.150391,107.505890,1222.715454,158.236664,1167.932922,132.871277,2.967342,89.058822
261,8.696232,24,43,814.806335,161.704376,877.592224,210.008560,846.199280,185.856468,6.982209,209.557042
261,8.696232,24,11,894.750366,78.210136,981.814453,138.588791,938.282410,108.399464,3.129563,93.927582
261,8.696232,24,24,70.705147,202.762131,175.714691,250.527512,123.209919,226.644821,1.021116,30.646759
261,8.696232,24,53,1013.520752,118.846451,1109.547729,169.833740,1061.534241,144.340096,2.023139,60.720462
261,8.696232,24,6,932.731689,31.571278,1001.680542,89.215202,967.206116,60.393240,0.628834,6.291062
262,8.729551,24,1,330.298431,152.265457,405.655945,202.699844,367.977188,177.482651,4.159586,124.841662
262,8.729551,24,3,342.634216,228.734360,427.230621,278.171875,384.932419,253.453117,3.688108,110.691190
262,8.729551,24,7,461.865143,174.483948,525.065796,224.947861,493.465469,199.715904,1.478877,44.385527
262,8.729551,24,10,233.286285,224.515228,320.611206,271.125580,276.948746,247.820404,1.865888,56.000886
262,8.729551,24,12,654.922913,15.483423,711.724854,93.437561,683.323883,54.460492,1.173694,35.226077
262,8.729551,24,27,662.991882,191.880310,715.739014,242.415527,689.365448,217.147919,1.241221,37.252760
262,8.729551,24,20,988.473267,63.357811,1071.110352,124.118073,1029.791809,93.737942,3.603935,108.164912
262,8.729551,24,28,674.802307,237.108887,742.323669,286.327362,708.562988,261.718124,1.262784,37.899923
262,8.729551,24,30,727.382141,172.632553,786.736267,212.899445,757.059204,192.765999,2.249473,67.513423
262,8.729551,24,35,822.200928,235.143188,887.837158,275.322540,855.019043,255.232864,0.291575,8.751039
262,8.729551,24,41,875.421997,273.642334,941.845215,308.213013,908.633606,290.927673,5.241526,157.313924
262,8.729551,24,44,908.463928,191.549606,989.042236,238.927277,948.753082,215.238441,3.814661,114.489434
262,8.729551,24,38,924.560791,151.761993,1006.989258,199.161545,965.775024,175.461769,1.447815,43.453270
262,8.729551,24,31,702.552612,110.075188,754.869385,168.516037,728.710999,139.295612,1.781528,53.468995
262,8.729551,24,14,453.333191,128.111633,509.542877,185.534073,481.438034,156.822853,1.721059,51.654138
262,8.729551,24,2,509.325012,100.545082,561.646240,163.460175,535.485626,132.002628,3.823000,114.739688
262,8.729551,24,56,1106.968140,68.429871,1221.950195,130.463913,1164.459167,99.446892,2.293223,68.826497
262,8.729551,24,51,1153.350342,216.792923,1265.460693,265.667847,1209.405518,241.230385,1.509935,45.317693
262,8.729551,24,58,1110.674194,107.630913,1220.318726,158.401230,1165.496460,133.016071,2.440761,73.254561
262,8.729551,24,43,811.110107,162.317505,874.126953,210.186371,842.618530,186.251938,3.602522,108.122487
262,8.729551,24,11,893.633362,78.282890,984.752563,140.455109,939.192963,109.368999,1.330078,39.919619
262,8.729551,24,24,69.610878,202.627884,174.649780,250.074127,122.130329,226.351006,1.118857,33.580267
262,8.729551,24,53,1011.198486,118.987434,1108.432251,170.470795,1059.815369,144.729115,1.762344,52.893236
262,8.729551,24,6,930.410583,30.649727,1003.878906,91.012596,967.144745,60.831161,0.442201,13.271776
263,8.762869,24,1,325.438629,151.461380,401.772186,202.985504,363.605408,177.223442,4.379458,131.440675
263,8.762869,24,3,339.511932,228.264709,423.426514,277.299530,381.469223,252.782120,3.527600,105.873864
263,8.762869,24,7,460.958160,173.937714,524.202087,225.179916,492.580124,199.558815,0.899174,26.986905
263,8.762869,24,10,232.061035,225.766708,319.004089,272.100342,275.532562,248.933525,1.801281,54.061853
263,8.762869,24,12,655.656433,15.628517,712.640747,94.835312,684.148590,55.231915,1.129263,33.892561
263,8.762869,24,27,661.614502,191.596878,714.157715,242.428162,687.886108,217.012520,1.485523,44.585001
263,8.762869,24,20,992.889771,63.113976,1074.334473,122.546951,1033.612122,92.830463,3.926615,117.849493
263,8.762869,24,28,674.401672,238.064209,739.936890,286.381439,707.169281,262.222824,1.482276,44.487546
263,8.762869,24,30,724.795471,171.541504,786.575256,212.785065,755.685364,192.163284,1.500234,45.026523
263,8.762869,24,35,821.853210,235.199127,886.372803,275.318207,854.113007,255.258667,0.906404,27.203895
263,8.762869,24,41,869.085938,273.895020,937.192993,308.633667,903.139465,291.264343,5.504446,165.204943
263,8.762869,24,44,907.267578,192.897156,985.918213,238.991714,946.592896,215.944435,2.272627,68.208357
263,8.762869,24,38,921.093994,151.859024,1007.009583,202.144699,964.051788,177.001862,2.311153,69.364630
263,8.762869,24,31,701.165955,107.523834,753.142334,166.955521,727.154144,137.239677,2.578888,77.400167
263,8.762869,24,14,451.823608,127.986069,507.270508,184.844238,479.547058,156.415154,1.934427,58.057967
263,8.762869,24,2,507.419556,99.821815,558.354553,162.546463,532.887054,131.184139,2.724426,81.768212
263,8.762869,24,56,1106.751587,69.849998,1217.945068,129.976883,1162.348328,99.913441,2.161785,64.881642
263,8.762869,24,51,1151.782104,217.046722,1264.895752,266.313324,1208.338928,241.680023,1.157492,34.739805
263,8.762869,24,58,1108.714966,108.677322,1216.987549,158.635788,1162.851257,133.656555,2.721639,81.684539
263,8.762869,24,43,807.121887,162.125641,871.178711,210.132034,839.150299,186.128838,3.470415,104.157570
263,8.762869,24,11,893.207581,78.460556,986.038635,140.385910,939.623108,109.423233,0.433551,13.012158
263,8.762869,24,24,68.144264,202.984924,174.040390,250.448349,121.092327,226.716637,1.100515,33.029771
263,8.762869,24,53,1008.855774,119.114517,1108.043945,171.670120,1058.449860,145.392319,1.518043,45.561026
263,8.762869,24,6,930.150146,30.147602,1006.802856,92.274292,968.476501,61.210947,1.384851,41.563537
264,8.796188,25,1,321.265625,151.022354,400.957031,205.178909,361.111328,178.100632,2.643841,79.349597
264,8.796188,25,3,337.176575,228.059738,419.303040,276.066681,378.239807,252.063210,3.308468,99.297043
264,8.796188,25,7,460.093353,173.919739,522.988403,225.428360,491.540878,199.674049,1.045615,31.382038
264,8.796188,25,10,229.959915,226.505081,319.005890,273.984863,274.482903,250.244972,1.679785,50.415401
264,8.796188,25,12,656.280579,15.892179,713.630920,96.797165,684.955750,56.344672,1.374676,41.258160
264,8.796188,25,27,661.081116,190.741592,712.321716,240.853378,686.701416,215.797485,1.696999,50.932024
264,8.796188,25,20,997.050781,62.260921,1077.778320,120.936081,1037.414551,91.598501,3.997024,119.962673
264,8.796188,25,28,672.639832,238.275543,738.286011,287.382477,705.462921,262.829010,1.810836,54.348607
264,8.796188,25,30,722.779602,170.038773,786.421570,212.154068,754.600586,191.096420,1.521493,45.664577
264,8.796188,25,35,820.575317,234.978195,884.395630,275.209747,852.485474,255.093971,1.635845,49.096610
264,8.796188,25,41,864.489441,273.873230,934.049927,308.670776,899.269684,291.272003,3.869789,116.143980
264,8.796188,25,44,906.467773,194.524734,983.432983,239.424042,944.950378,216.974388,1.938728,58.187038
264,8.796188,25,38,918.694519,151.962997,1006.104553,204.119354,962.399536,178.041176,1.951951,58.583896
264,8.796188,25,31,699.877136,105.501511,751.780945,166.339233,725.829041,135.920372,1.869884,56.120833
264,8.796188,25,14,450.310181,127.501770,505.572083,184.175308,477.941132,155.838539,1.706307,51.211397
264,8.796188,25,2,506.823853,98.646790,556.010498,160.474777,531.417175,129.560783,2.189938,65.726613
264,8.796188,25,56,1107.256836,71.146065,1214.815186,129.410690,1161.036011,100.278378,1.362114,40.881127
264,8.796188,25,51,1152.060669,217.793716,1263.757690,266.388367,1207.909180,242.091042,0.594659,17.847515
264,8.796188,25,58,1107.217041,108.954842,1215.755981,158.953201,1161.486511,133.954021,1.396788,41.921813
264,8.796188,25,43,804.486633,162.388428,868.333801,209.840042,836.410217,186.114235,2.740121,82.239242
264,8.796188,25,11,903.613342,78.654518,992.122620,137.638901,947.867981,108.146709,8.343108,250.401688
264,8.796188,25,24,66.960640,203.350815,174.348572,251.150879,120.654606,227.250847,0.690638,20.728109
264,8.796188,25,53,1008.974060,119.653046,1107.808472,171.874710,1058.391266,145.763878,0.376151,11.289414
264,8.796188,25,6,930.725098,29.720909,1009.180786,92.431656,969.952942,61.076283,1.482569,44.496344
264,8.796188,25,47,868.647278,127.428650,928.944580,178.892059,898.795929,153.160355,13.573236,81.474704
265,8.829507,25,1,319.639435,150.918243,399.364594,205.178421,359.502014,178.048332,1.610164,48.325839
265,8.829507,25,3,334.876099,227.928040,415.016968,274.942841,374.946533,251.435440,3.352573,100.620782
265,8.829507,25,7,458.425537,173.263504,521.939819,225.568451,490.182678,199.415977,1.382501,41.492997
265,8.829507,25,10,227.604843,227.470581,318.644928,275.962952,273.124886,251.716766,2.002595,60.103894
265,8.829507,25,12,657.099304,16.243475,714.347717,98.146477,685.723511,57.194976,1.145633,34.383876
265,8.829507,25,27,659.890198,190.623550,710.764771,241.243073,685.327484,215.933311,1.380629,41.436830
265,8.829507,25,20,1000.211426,61.847374,1081.760986,121.118454,1040.986206,91.482914,3.573525,107.252210
265,8.829507,25,28,670.591003,238.118332,737.695374,289.313019,704.143188,263.715675,1.589928,47.718497
265,8.829507,25,30,721.646912,169.654236,785.264099,211.534378,753.455505,190.594307,1.250331,37.526181
265,8.829507,25,35,816.922791,234.753769,881.549072,275.782532,849.235931,255.268150,3.254207,97.668514
265,8.829507,25,41,861.869202,273.784912,933.023865,308.933777,897.446533,291.359344,1.825242,54.780975
265,8.829507,25,44,905.636719,195.177704,981.930481,239.579788,943.783600,217.378746,1.234859,37.061833
265,8.829507,25,38,915.089966,152.115585,1003.587463,205.640991,959.338715,178.878288,3.173230,95.238138
265,8.829507,25,31,699.200745,104.423820,750.244568,165.895218,724.722656,135.159519,1.342752,40.300018
265,8.829507,25,14,448.735168,127.109550,503.834076,183.603378,476.284622,155.356464,1.725230,51.779336
265,8.829507,25,2,506.092194,97.743385,554.003723,158.742691,530.047958,128.243038,1.900318,57.034235
265,8.829507,25,56,1105.326782,71.451050,1214.298462,130.774048,1159.812622,101.112549,1.480717,44.440747
265,8.829507,25,51,1150.896362,218.172180,1261.688599,266.477600,1206.292480,242.324890,1.633524,49.026964
265,8.829507,25,58,1104.933716,108.799713,1214.595581,159.446304,1159.764648,134.123009,1.730135,51.926551
265,8.829507,25,43,803.024109,162.372086,867.126892,209.608643,835.075500,185.990364,1.340453,40.231001
265,8.829507,25,11,910.564087,78.251579,997.691772,136.504074,954.127930,107.377827,6.306991,189.291729
265,8.829507,25,24,64.408890,203.281570,174.343124,251.902985,119.376007,227.592278,1.323401,39.719229
265,8.829507,25,53,1008.646301,120.163239,1106.999512,172.056015,1057.822906,146.109627,0.665263,19.966534
265,8.829507,25,6,931.548462,28.761686,1011.814209,92.439224,971.681335,60.600455,1.792695,53.804159
265,8.829507,25,47,866.004700,126.975876,927.020874,178.578796,896.512787,152.777336,2.315047,69.481495
266,8.862826,25,1,316.514801,150.646423,400.083679,207.890320,358.299240,179.268372,1.713231,51.419211
266,8.862826,25,3,332.364014,227.669662,411.061707,274.055939,371.712860,250.862801,3.283985,98.562243
266,8.862826,25,7,457.455505,174.035355,519.802612,225.262909,488.629059,199.649132,1.571017,47.150930
266,8.862826,25,10,225.658401,227.997360,319.123901,277.831635,272.391151,252.914497,1.404609,42.156518
266,8.862826,25,12,658.163757,16.802614,714.687744,98.511185,686.425751,57.656899,0.840544,25.227251
266,8.862826,25,27,658.795776,189.832733,708.758179,240.609558,683.776978,215.221146,1.706239,51.209345
266,8.862826,25,20,1003.785095,61.565208,1084.555298,120.290649,1044.170197,90.927929,3.231997,97.001922
266,8.862826,25,28,670.031372,238.575943,734.983032,288.846802,702.507202,263.711372,1.635992,49.101028
266,8.862826,25,30,720.374634,169.209213,784.029907,211.031631,752.202271,190.120422,1.339837,40.212539
266,8.862826,25,35,812.930847,235.177963,876.442200,275.422577,844.686523,255.300270,4.549521,136.544784
266,8.862826,25,41,859.067932,273.807373,930.851929,308.969055,894.959930,291.388214,2.486770,74.635439
266,8.862826,25,44,904.838074,195.669662,980.659119,239.820908,942.748596,217.745285,1.097991,32.953993
266,8.862826,25,38,910.670959,152.391678,1000.324585,207.168762,955.497772,179.780220,3.945418,118.413816
266,8.862826,25,31,698.344116,103.882904,747.375549,164.581360,722.859833,134.232132,2.080903,62.454150
266,8.862826,25,14,447.196991,126.662590,502.550964,183.261948,474.873978,154.962269,1.464687,43.959652
266,8.862826,25,2,505.289001,97.383026,552.488037,157.862686,528.888519,127.622856,1.314886,39.463669
266,8.862826,25,56,1104.936890,72.000832,1213.109253,131.193604,1159.023071,101.597218,0.926442,27.805295
266,8.862826,25,51,1150.528320,219.191544,1259.275513,266.725830,1204.901917,242.958687,1.528191,45.865583
266,8.862826,25,58,1104.228027,108.990654,1213.050293,159.373398,1158.639160,134.182026,1.127035,33.825688
266,8.862826,25,43,800.580078,162.613892,864.768616,209.707077,832.674347,186.160484,2.407172,72.246468
266,8.862826,25,11,916.146729,77.479774,1003.523560,136.340576,959.835144,106.910175,5.726342,171.864705
266,8.862826,25,24,61.801167,203.257568,175.651306,253.438812,118.726236,228.348190,0.996798,29.916897
266,8.862826,25,53,1007.371643,120.147217,1106.387939,172.464188,1056.879791,146.305702,0.963282,28.910978
266,8.862826,25,6,932.984863,27.637197,1014.499451,92.042068,973.742157,59.839633,2.196779,65.931914
266,8.862826,25,47,861.691895,126.681190,923.691284,178.619446,892.691589,152.650318,3.823308,114.748943
267,8.896145,25,1,313.805176,150.601456,399.881165,209.861282,356.843170,180.231369,1.745710,52.393997
267,8.896145,25,3,329.503143,226.618454,407.001801,272.583008,368.252472,249.600731,3.683355,110.548543
267,8.896145,25,7,454.975311,172.748062,519.053894,225.432297,487.014603,199.090179,1.708478,51.276545
267,8.896145,25,10,224.489685,228.948929,318.779724,279.130615,271.634705,254.039772,1.355896,40.694517
267,8.896145,25,12,658.946777,17.599838,715.314575,99.962807,687.130676,58.781322,1.327120,39.830849
267,8.896145,25,27,657.154358,190.185287,706.093689,241.279419,681.624023,215.732353,2.212814,66.413178
267,8.896145,25,20,1005.748901,61.156677,1088.204224,121.222702,1046.976562,91.189690,2.818547,84.593059
267,8.896145,25,28,667.918457,238.345917,731.810730,288.234375,699.864594,263.290146,2.675969,80.313869
267,8.896145,25,30,717.813904,168.500961,782.744873,211.412643,750.279388,189.956802,1.929831,57.920012
267,8.896145,25,35,809.517090,235.665436,872.590332,275.340485,841.053711,255.502960,3.638463,109.201177
267,8.896145,25,41,856.631042,274.114960,928.254272,308.952972,892.442657,291.533966,2.521489,75.677449
267,8.896145,25,44,903.934692,195.763611,979.576721,240.003296,941.755707,217.883453,1.002457,30.086739
267,8.896145,25,38,906.240906,152.666550,996.541382,208.159958,951.391144,180.413254,4.155133,124.708001
267,8.896145,25,31,697.526184,103.505470,743.749939,161.798019,720.638062,132.651745,2.726516,81.830932
267,8.896145,25,14,445.467926,126.163521,501.442200,183.061249,473.455063,154.612385,1.461416,43.861492
267,8.896145,25,2,505.877136,102.354141,549.715210,158.078934,527.796173,130.216537,2.814321,84.466218
267,8.896145,25,56,1106.941772,72.271980,1212.135132,130.342194,1159.538452,101.307087,0.591433,17.750684
267,8.896145,25,51,1148.795532,220.771164,1254.649658,266.831390,1201.722595,243.801277,3.289079,98.715136
267,8.896145,25,58,1102.671631,109.034782,1211.255005,159.633804,1156.963318,134.334293,1.682746,50.504244
267,8.896145,25,43,798.020203,162.288834,863.297058,210.418365,830.658630,186.353600,2.024946,60.774707
267,8.896145,25,11,920.482910,77.123695,1007.243042,135.924530,963.862976,106.524113,4.046292,121.441348
267,8.896145,25,24,58.446114,202.796570,176.732071,254.896698,117.589092,228.846634,1.241589,37.263804
267,8.896145,25,53,1007.460388,120.012688,1106.352539,172.327667,1056.906464,146.170177,0.138124,4.145530
267,8.896145,25,6,935.238403,27.398024,1016.786255,91.564384,976.012329,59.481204,2.298293,68.978681
267,8.896145,25,47,856.667847,126.521324,919.723206,178.656815,888.195526,152.589069,4.496480,134.952866
268,8.929464,24,1,313.282837,150.702393,397.801575,208.707397,355.542206,179.704895,1.403454,42.121865
268,8.929464,24,3,329.082855,226.501633,403.623383,270.677704,366.353119,248.589668,2.151695,64.578809
268,8.929464,24,7,452.708038,173.440628,516.510071,225.605576,484.609055,199.523102,2.444194,73.357589
268,8.929464,24,10,223.743256,229.715698,317.558929,279.396576,270.651093,254.556137,1.110912,33.341803
268,8.929464,24,12,660.137756,18.233959,715.444153,99.881401,687.790955,59.057680,0.715780,21.482705
268,8.929464,24,27,655.467590,189.054688,703.405823,240.293976,679.436707,214.674332,2.429766,72.924579
268,8.929464,24,20,1007.145630,60.891582,1090.072754,121.103584,1048.609192,90.997583,1.643893,49.338155
268,8.929464,24,28,666.431519,238.743408,728.870544,287.876190,697.651031,263.309799,2.213649,66.438255
268,8.929464,24,30,716.965515,167.563477,781.766479,210.766846,749.365997,189.165161,1.208710,36.277005
268,8.929464,24,35,806.369995,235.925217,869.591431,275.272003,837.980713,255.598610,3.074486,92.274557
268,8.929464,24,41,854.751831,274.320831,926.131226,308.848389,890.441528,291.584610,2.001770,60.079120
268,8.929464,24,44,902.665222,195.353500,977.875427,239.636383,940.270325,217.494942,1.535351,46.080475
268,8.929464,24,38,903.460022,152.948944,993.239624,208.358032,948.349823,180.653488,3.050794,91.563484
268,8.929464,24,31,695.740417,103.113525,740.463562,160.252335,718.101990,131.682930,2.714823,81.479974
268,8.929464,24,14,443.614838,125.888016,500.056458,182.605270,471.835648,154.246643,1.660203,49.827662
268,8.929464,24,2,504.351990,99.713181,549.482849,156.779037,526.917419,128.246109,2.157498,64.752979
268,8.929464,24,56,1108.039673,72.642723,1211.018799,130.057358,1159.529236,101.350040,0.043931,1.318505
268,8.929464,24,51,1143.955078,221.747284,1250.510864,267.796539,1197.232971,244.771912,4.593349,137.860184
268,8.929464,24,58,1101.797852,109.130791,1209.804321,159.868347,1155.801086,134.499569,1.173924,35.232986
268,8.929464,24,43,797.101135,162.410461,862.224365,210.676697,829.662750,186.543579,1.013839,30.428349
268,8.929464,24,11,923.096436,76.934799,1009.904236,136.190720,966.500336,106.562759,2.637643,79.163572
268,8.929464,24,53,1007.254944,120.056221,1105.934448,172.385254,1056.594696,146.220737,0.315841,9.479326
268,8.929464,24,6,937.693604,27.075678,1019.266907,91.071877,978.480255,59.073777,2.501331,75.072440
268,8.929464,24,47,853.348999,126.385132,917.455750,178.902344,885.402374,152.643738,2.793687,83.846922
269,8.962783,25,1,311.910706,150.108810,396.856354,208.196060,354.383530,179.152435,1.283644,38.526010
269,8.962783,25,3,328.550842,226.365982,401.785309,269.531189,365.168076,247.948586,1.347336,40.437601
269,8.962783,25,7,450.432495,173.527634,514.758301,225.621094,482.595398,199.574364,2.014309,60.455456
269,8.962783,25,10,223.200104,230.594559,315.900299,279.187408,269.550201,254.890984,1.150688,34.535606
269,8.962783,25,12,661.315063,18.701229,715.987427,100.226746,688.651245,59.463987,0.951412,28.554737
269,8.962783,25,27,652.838806,188.408112,700.463013,240.413437,676.650909,214.410774,2.798237,83.983475
269,8.962783,25,20,1006.827698,60.073990,1091.375977,121.092957,1049.101837,90.583473,0.643573,19.315566
269,8.962783,25,28,664.155518,238.918381,726.343262,288.164581,695.249390,263.541481,2.412791,72.415094
269,8.962783,25,30,716.119751,167.067673,780.342224,210.363144,748.230988,188.715408,1.220870,36.641986
269,8.962783,25,35,803.900024,236.571365,866.667480,275.213776,835.283752,255.892570,2.712934,81.423275
269,8.962783,25,41,853.847046,274.681335,924.332764,308.755951,889.089905,291.718643,1.358253,40.765246
269,8.962783,25,44,902.760620,196.718307,975.736267,239.904251,939.248444,218.311279,1.307917,39.254526
269,8.962783,25,38,901.255249,153.493942,990.448730,208.798370,945.851990,181.146156,2.545956,76.411783
269,8.962783,25,31,692.253662,102.257828,735.894775,158.311081,714.074219,130.284454,4.263646,127.964794
269,8.962783,25,14,442.397949,125.841057,499.518616,182.585617,470.958282,154.213337,0.877997,26.351326
269,8.962783,25,2,503.226593,100.227043,548.480713,156.690399,525.853653,128.458721,1.084806,32.558269
269,8.962783,25,56,1103.104492,73.009735,1207.295166,131.195740,1155.199829,102.102737,4.394350,131.887639
269,8.962783,25,51,1136.772827,222.272232,1246.236450,269.220856,1191.504639,245.746544,5.810654,174.395163
269,8.962783,25,58,1101.005005,109.330292,1208.780151,160.349930,1154.892578,134.840111,0.970235,29.119665
269,8.962783,25,43,795.336365,162.410492,860.705994,211.523178,828.021179,186.966835,1.695258,50.879791
269,8.962783,25,11,925.082153,76.749619,1012.368713,136.526276,968.725433,106.637947,2.226368,66.819971
269,8.962783,25,53,1007.019104,120.377419,1104.578979,172.300995,1055.799042,146.339207,0.804426,24.143229
269,8.962783,25,6,940.124084,27.400330,1020.782104,90.432381,980.453094,58.916355,1.979110,59.399032
269,8.962783,25,47,851.279419,126.461716,915.831665,179.027390,883.555542,152.744553,1.849582,55.511501
269,8.962783,25,24,56.139885,205.490219,171.202057,255.827164,113.670971,230.658691,4.316854,64.780867
270,8.996102,24,1,310.501801,149.802124,394.363739,206.510056,352.432770,178.156090,2.190472,65.742643
270,8.996102,24,3,327.340393,226.131592,401.520905,269.702728,364.430649,247.917160,0.738096,22.152477
270,8.996102,24,7,449.636169,174.757050,513.104309,225.651962,481.370239,200.204506,1.377713,41.349299
270,8.996102,24,10,222.285995,231.780670,314.093262,279.311768,268.189629,255.546219,1.510130,45.323522
270,8.996102,24,12,662.123840,19.369104,716.449707,101.001190,689.286774,60.185147,0.961233,28.849476
270,8.996102,24,27,650.916931,188.379181,697.903748,240.646454,674.410339,214.512817,2.242893,67.315934
270,8.996102,24,20,1007.520081,59.122688,1093.173584,120.465126,1050.346832,89.793907,1.474255,44.246811
270,8.996102,24,28,662.842468,238.895279,724.534851,288.050507,693.688660,263.472893,1.562236,46.887400
270,8.996102,24,30,715.134827,166.605225,778.599792,210.015625,746.867310,188.310425,1.422543,42.694790
270,8.996102,24,35,801.846924,236.769211,864.879211,275.204803,833.363068,255.987007,1.923005,57.715151
270,8.996102,24,41,853.225342,275.262970,922.786621,308.948883,888.005981,292.105927,1.151034,34.545969
270,8.996102,24,44,902.696411,197.566620,974.349548,240.216019,938.522980,218.891319,0.928840,27.877282
270,8.996102,24,38,900.021912,153.698685,987.887268,208.429703,943.954590,181.064194,1.899169,56.999770
270,8.996102,24,31,687.476562,101.062035,730.846375,156.156006,709.161469,128.609020,5.190587,155.785091
270,8.996102,24,14,440.130890,125.116226,499.030090,183.018158,469.580490,154.067192,1.385522,41.583660
270,8.996102,24,2,502.173065,101.100945,547.317383,156.465927,524.745224,128.783436,1.155013,34.665396
270,8.996102,24,56,1100.189087,73.839806,1204.309814,132.136124,1152.249451,102.987965,3.080318,92.449589
270,8.996102,24,51,1129.233398,222.437836,1242.914307,271.064514,1186.073853,246.751175,5.522927,165.759605
270,8.996102,24,43,794.456787,162.418701,859.707397,212.153564,827.082092,187.286133,0.991885,29.769436
270,8.996102,24,11,926.258057,76.777725,1013.902283,136.859528,970.080170,106.818626,1.366732,41.019718
270,8.996102,24,53,1005.571533,120.724457,1102.605469,172.804306,1054.088501,146.764381,1.762590,52.900612
270,8.996102,24,6,942.855042,27.211210,1023.020325,89.882751,982.937683,58.546981,2.511895,75.389514
270,8.996102,24,47,849.044556,126.255730,914.158203,179.089142,881.601379,152.672436,1.955493,58.690207
270,8.996102,24,24,54.204903,206.805801,167.953049,256.206482,111.078976,231.506142,2.727015,81.845904
271,9.029421,25,1,309.775543,149.815033,392.011017,204.478180,350.893280,177.146606,1.840947,55.252338
271,9.029421,25,3,326.193054,226.038544,400.168610,269.118683,363.180832,247.578613,1.294858,38.862561
271,9.029421,25,7,446.636658,173.993088,511.260803,225.418472,478.948730,199.705780,2.472333,74.202142
271,9.029421,25,10,221.072433,232.870697,311.937805,279.350159,266.505119,256.110428,1.776486,53.317681
271,9.029421,25,12,663.065186,19.759533,717.289124,101.635094,690.177155,60.697313,1.027177,30.828656
271,9.029421,25,27,649.308167,188.817474,695.230957,240.450714,672.269562,214.634094,2.144210,64.354176
271,9.029421,25,20,1008.830139,58.474510,1095.901001,120.412521,1052.365570,89.443516,2.048921,61.494260
271,9.029421,25,28,662.767090,240.152649,721.801025,287.153412,692.284058,263.653030,1.416106,42.501592
271,9.029421,25,30,714.322693,166.019180,776.836365,209.549561,745.579529,187.784370,1.391083,41.750580
271,9.029421,25,35,800.490723,237.023682,863.572083,275.187195,832.031403,256.105438,1.336921,40.125009
271,9.029421,25,41,852.822205,275.468933,921.431458,308.850311,887.126831,292.159622,0.880789,26.435110
271,9.029421,25,44,901.843323,197.730164,972.908691,240.426544,937.376007,219.078354,1.162122,34.878776
271,9.029421,25,38,899.133057,154.222183,985.972412,208.626541,942.552734,181.424362,1.447384,43.440332
